Date,Revenue,COGS,gross_profit,is_loss_leader_day
2013-11-01,4823330.61,3780905.84,1042424.7700000005,0
2013-11-02,4871579.51,3874376.58,997202.9299999997,0
2013-11-03,2310551.56,1894570.42,415981.14000000013,0
2013-11-04,2638652.15,2128739.96,509912.18999999994,0
2013-11-05,3529966.51,2818098.89,711867.6199999996,0
2013-11-06,2440647.75,1890461.99,550185.76,0
2013-11-07,2145217.46,1755584.37,389633.08999999985,0
2013-11-08,2200221.02,1790704.8,409516.22,0
2013-11-09,2018930.67,1594615.53,424315.1399999999,0
2013-11-10,2722218.97,2099682.78,622536.1900000004,0
2013-11-11,3495969.18,2676318.51,819650.6700000004,0
2013-11-12,5162437.56,3979066.87,1183370.6899999995,0
2013-11-13,4681263.25,3622930.35,1058332.9,0
2013-11-14,3118904.74,2460188.52,658716.2200000002,0
2013-11-15,3370811.62,2719077.99,651733.6299999999,0
2013-11-16,3365890.12,2733920.22,631969.8999999999,0
2013-11-17,2416530.15,1906202.04,510328.10999999987,0
2013-11-18,2109164.6,1778409.36,330755.24,0
2013-11-19,3237660.32,2746026.34,491633.98,0
2013-11-20,3321114.32,2983892.23,337222.08999999985,0
2013-11-21,2595234.4,2362389.95,232844.44999999972,0
2013-11-22,2550262.64,2542345.82,7916.820000000298,0
2013-11-23,2054330.57,2011741.48,42589.090000000084,0
2013-11-24,2519706.85,2537974.67,-18267.819999999832,1
2013-11-25,2406331.38,2358037.25,48294.12999999989,0
2013-11-26,3107204.99,3083734.78,23470.21000000043,0
2013-11-27,3123410.59,3027393.58,96017.00999999978,0
2013-11-28,3580033.44,3514991.8,65041.64000000013,0
2013-11-29,1768057.43,1773822.57,-5765.14000000013,1
2013-11-30,2685677.46,2672025.29,13652.169999999925,0
2013-12-01,2391698.09,2420438.06,-28739.970000000205,1
2013-12-02,2263746.75,2226485.61,37261.14000000013,0
2013-12-03,1933337.47,1904782.57,28554.899999999907,0
2013-12-04,2924599.17,2877557.67,47041.5,0
2013-12-05,2231578.75,2246889.53,-15310.779999999795,1
2013-12-06,1718341.54,1744505.5,-26163.959999999963,1
2013-12-07,1444180.43,1408359.66,35820.77000000002,0
2013-12-08,1714762.98,1677034.75,37728.22999999998,0
2013-12-09,1959405.6,1928205.78,31199.820000000065,0
2013-12-10,2256213.74,2198430.55,57783.19000000041,0
2013-12-11,3016597.65,3024225.14,-7627.4900000002235,1
2013-12-12,2988571.87,2946591.17,41980.700000000186,0
2013-12-13,2131538.29,2083673.81,47864.47999999998,0
2013-12-14,2245758.87,2305729.18,-59970.310000000056,1
2013-12-15,2154695.59,2095032.07,59663.519999999786,0
2013-12-16,2694197.04,2720062.14,-25865.100000000093,1
2013-12-17,3167410.81,3021649.06,145761.75,0
2013-12-18,3189533.36,3219583.56,-30050.200000000186,1
2013-12-19,3062553.19,2981811.67,80741.52000000002,0
2013-12-20,2500743.7,2516358.41,-15614.709999999963,1
2013-12-21,3213344.27,3159953.94,53390.330000000075,0
2013-12-22,3476225.97,3458589.82,17636.150000000373,0
2013-12-23,2932660.62,2856672.71,75987.91000000015,0
2013-12-24,2629786.52,2542278.8,87507.7200000002,0
2013-12-25,3807864.44,3711704.9,96159.54000000004,0
2013-12-26,3278628.42,3269160.78,9467.64000000013,0
2013-12-27,1853472.36,1854636.14,-1163.779999999795,1
2013-12-28,3547336.16,3487806.62,59529.54000000004,0
2013-12-29,6516622.75,6506519.56,10103.19000000041,0
2013-12-30,5792994.45,5695206.04,97788.41000000015,0
2013-12-31,6247467.59,6080338.22,167129.3700000001,0
2014-01-01,5743739.48,5563113.31,180626.17000000086,0
2014-01-02,3787850.5,3666330.68,121519.81999999983,0
2014-01-03,2354832.6,1871645.41,483187.1900000002,0
2014-01-04,2243604.06,1747621.88,495982.18000000017,0
2014-01-05,2361866.5,1851453.14,510413.3600000001,0
2014-01-06,2639202.87,2146455.69,492747.18000000017,0
2014-01-07,3437125.39,2809411.95,627713.44,0
2014-01-08,2250519.73,1808614.16,441905.57000000007,0
2014-01-09,2214274.18,1884156.18,330118.00000000023,0
2014-01-10,1886360.71,1560748.05,325612.6599999999,0
2014-01-11,2550841.93,2031865.95,518975.9800000002,0
2014-01-12,2172729.29,1773388.32,399340.97,0
2014-01-13,2467719.52,1991302.84,476416.67999999993,0
2014-01-14,3356963.59,2731972.75,624990.8399999999,0
2014-01-15,3637788.72,2842296.43,795492.29,0
2014-01-16,2005770.41,1635446.76,370323.6499999999,0
2014-01-17,2464459.86,2002144.2,462315.6599999999,0
2014-01-18,1718246.3,1332157.65,386088.65000000014,0
2014-01-19,2453121.94,1918965.99,534155.95,0
2014-01-20,3133739.97,2422846.03,710893.9400000004,0
2014-01-21,3590697.9,2848601.86,742096.04,0
2014-01-22,3244854.06,2563525.38,681328.6800000002,0
2014-01-23,3187811.81,2528375.63,659436.1800000002,0
2014-01-24,1812010.8,1397879.36,414131.43999999994,0
2014-01-25,2221742.74,1777122.99,444619.75000000023,0
2014-01-26,2002533.83,1553846.68,448687.15000000014,0
2014-01-27,2983790.31,2360438.19,623352.1200000001,0
2014-01-28,5411096.61,4320849.3,1090247.3100000005,0
2014-01-29,4892083.36,3928929.64,963153.7200000002,0
2014-01-30,3844256.32,3007196.76,837059.56,0
2014-01-31,3732079.59,2938223.15,793856.44,0
2014-02-01,3825094.63,3049434.19,775660.44,0
2014-02-02,2382294.19,1885054.33,497239.85999999987,0
2014-02-03,2051412.93,1563684.31,487728.6199999999,0
2014-02-04,2787111.54,2197609.21,589502.3300000001,0
2014-02-05,2599325.56,2019260.92,580064.6400000001,0
2014-02-06,2415914.42,1966150.9,449763.52,0
2014-02-07,3381887.13,2654650.93,727236.1999999997,0
2014-02-08,2907660.51,2328115.15,579545.3599999999,0
2014-02-09,2947940.87,2410207.36,537733.5100000002,0
2014-02-10,3705563.44,2772562.54,933000.8999999999,0
2014-02-11,4637151.61,3649526.8,987624.8100000005,0
2014-02-12,3457342.17,2728834.4,728507.77,0
2014-02-13,3190217.92,2601375.48,588842.44,0
2014-02-14,2632487.0,2058838.35,573648.6499999999,0
2014-02-15,2873057.42,2155414.19,717643.23,0
2014-02-16,3990264.22,3220526.51,769737.7100000004,0
2014-02-17,3757742.25,3005221.34,752520.9100000001,0
2014-02-18,4902775.35,3900047.01,1002728.3399999999,0
2014-02-19,4469573.84,3530912.16,938661.6799999997,0
2014-02-20,3050037.65,2452045.97,597991.6799999997,0
2014-02-21,3394380.68,2732646.22,661734.46,0
2014-02-22,4262143.74,3402076.06,860067.6800000002,0
2014-02-23,3997442.72,3186343.91,811098.81,0
2014-02-24,4743111.4,3834496.32,908615.0800000005,0
2014-02-25,6869199.08,5572490.58,1296708.5,0
2014-02-26,7766238.39,6157127.45,1609110.9399999995,0
2014-02-27,5932389.78,4717814.02,1214575.7600000007,0
2014-02-28,5511196.67,4511480.57,999716.0999999996,0
2014-03-01,4400079.49,3611872.46,788207.0300000003,0
2014-03-02,4943352.33,3968450.0,974902.3300000001,0
2014-03-03,3637156.46,2881941.03,755215.4300000002,0
2014-03-04,4742209.79,3846248.96,895960.8300000001,0
2014-03-05,5310211.41,4366670.54,943540.8700000001,0
2014-03-06,5506734.13,4454685.13,1052049.0,0
2014-03-07,3167820.98,2582186.62,585634.3599999999,0
2014-03-08,3577664.95,2914921.51,662743.4400000004,0
2014-03-09,3828277.38,3070464.44,757812.94,0
2014-03-10,4725035.68,3759283.28,965752.3999999999,0
2014-03-11,5775004.59,4559934.88,1215069.71,0
2014-03-12,6930320.53,5534691.64,1395628.8900000006,0
2014-03-13,5304893.97,4244468.26,1060425.71,0
2014-03-14,4544809.4,3647946.39,896863.0100000002,0
2014-03-15,4691387.16,3744464.98,946922.1800000002,0
2014-03-16,5553669.8,4426899.92,1126769.88,0
2014-03-17,6623777.28,5406586.76,1217190.5200000005,0
2014-03-18,5707570.51,4657479.17,1050091.3399999999,0
2014-03-19,7282983.0,6147005.74,1135977.2599999998,0
2014-03-20,6459634.76,5394910.61,1064724.1499999994,0
2014-03-21,4506741.28,3883392.78,623348.5000000005,0
2014-03-22,4682426.76,4390336.24,292090.51999999955,0
2014-03-23,5239607.0,4727286.58,512320.4199999999,0
2014-03-24,5516390.06,5135733.73,380656.32999999914,0
2014-03-25,6858764.17,6248964.6,609799.5700000003,0
2014-03-26,7966063.19,7366934.0,599129.1900000004,0
2014-03-27,8330175.47,7600114.49,730060.9799999995,0
2014-03-28,5747360.19,5214181.96,533178.2300000004,0
2014-03-29,6857129.34,6302802.0,554327.3399999999,0
2014-03-30,12784107.1,11757805.12,1026301.9800000004,0
2014-03-31,12312523.89,11321960.71,990563.1799999997,0
2014-04-01,12163891.23,11150883.99,1013007.2400000002,0
2014-04-02,13046471.25,11843249.22,1203222.0299999993,0
2014-04-03,9642469.77,8683847.27,958622.5,0
2014-04-04,3027057.03,2762337.1,264719.9299999997,0
2014-04-05,4578612.03,4277766.79,300845.2400000002,0
2014-04-06,4749333.13,4416528.48,332804.64999999944,0
2014-04-07,4614814.59,4275798.75,339015.83999999985,0
2014-04-08,6392830.04,5806623.81,586206.2300000004,0
2014-04-09,6139037.72,5584747.6,554290.1200000001,0
2014-04-10,5203589.72,4738923.88,464665.83999999985,0
2014-04-11,5105964.56,4552400.07,553564.4899999993,0
2014-04-12,5687376.75,5248378.46,438998.29000000004,0
2014-04-13,4945405.38,4494711.75,450693.6299999999,0
2014-04-14,6921493.59,6054527.76,866965.8300000001,0
2014-04-15,7871571.71,6776042.49,1095529.2199999997,0
2014-04-16,7912857.96,6785359.76,1127498.2000000002,0
2014-04-17,5557754.18,4737292.06,820462.1200000001,0
2014-04-18,5700339.67,4462371.41,1237968.2599999998,0
2014-04-19,6624958.05,5350753.37,1274204.6799999997,0
2014-04-20,6418388.34,5065177.85,1353210.4900000002,0
2014-04-21,8414591.83,6893636.69,1520955.1399999997,0
2014-04-22,10131097.46,8109722.27,2021375.1900000013,0
2014-04-23,8191044.84,6573636.73,1617408.1099999994,0
2014-04-24,6761050.63,5427294.9,1333755.7299999995,0
2014-04-25,7297129.72,5878423.04,1418706.6799999997,0
2014-04-26,7473782.26,5884034.36,1589747.8999999994,0
2014-04-27,9019804.81,7060147.55,1959657.2600000007,0
2014-04-28,11814441.72,9367036.91,2447404.8100000005,0
2014-04-29,17347427.27,13752034.86,3595392.41,0
2014-04-30,13811054.06,10868835.13,2942218.9299999997,0
2014-05-01,13289875.45,10604429.39,2685446.0599999987,0
2014-05-02,9037359.63,7277515.81,1759843.8200000012,0
2014-05-03,8214103.42,6577016.62,1637086.7999999998,0
2014-05-04,2887053.22,2293661.95,593391.27,0
2014-05-05,4251113.98,3397014.1,854099.8800000004,0
2014-05-06,5130961.6,4130431.51,1000530.0899999999,0
2014-05-07,6175024.0,5012292.24,1162731.7599999998,0
2014-05-08,6845994.59,5424944.1,1421050.4900000002,0
2014-05-09,3896896.85,3172234.57,724662.2800000003,0
2014-05-10,5476367.67,4341371.17,1134996.5,0
2014-05-11,5960839.36,4817268.38,1143570.9800000004,0
2014-05-12,6171798.51,4876269.62,1295528.8899999997,0
2014-05-13,6357034.06,5124302.35,1232731.71,0
2014-05-14,8953168.22,7238881.78,1714286.4400000004,0
2014-05-15,7521179.22,5970183.39,1550995.83,0
2014-05-16,7254155.54,5828882.18,1425273.3600000003,0
2014-05-17,6473741.19,5173264.38,1300476.8100000005,0
2014-05-18,7502869.16,6017924.93,1484944.2300000004,0
2014-05-19,6717427.22,5373895.24,1343531.9799999995,0
2014-05-20,6998009.98,5565704.32,1432305.6600000001,0
2014-05-21,9232803.8,7257287.25,1975516.5500000007,0
2014-05-22,8682669.79,6984588.89,1698080.8999999994,0
2014-05-23,6481511.11,5117307.95,1364203.1600000001,0
2014-05-24,5624884.34,4535522.53,1089361.8099999996,0
2014-05-25,7834743.41,6254562.47,1580180.9400000004,0
2014-05-26,7196331.6,5750840.38,1445491.2199999997,0
2014-05-27,11197544.52,8926851.08,2270693.4399999995,0
2014-05-28,14237002.33,11276884.86,2960117.4700000007,0
2014-05-29,12708438.64,10157319.36,2551119.280000001,0
2014-05-30,13573669.01,10729950.95,2843718.0600000005,0
2014-05-31,12424970.9,9985304.33,2439666.5700000003,0
2014-06-01,11536710.05,9170211.02,2366499.030000001,0
2014-06-02,10120772.07,8076952.84,2043819.2300000004,0
2014-06-03,7433951.35,5784897.37,1649053.9799999995,0
2014-06-04,6422990.57,5214120.6,1208869.9700000007,0
2014-06-05,4701261.04,3843536.1,857724.94,0
2014-06-06,4455750.46,3475184.85,980565.6099999999,0
2014-06-07,5291724.53,4145797.41,1145927.12,0
2014-06-08,5672479.42,4555972.93,1116506.4900000002,0
2014-06-09,5745736.68,4655455.78,1090280.8999999994,0
2014-06-10,8176131.42,6751336.8,1424794.62,0
2014-06-11,6815089.25,5416132.65,1398956.5999999996,0
2014-06-12,6198469.27,4930278.7,1268190.5699999994,0
2014-06-13,5808360.57,4689299.84,1119060.7300000004,0
2014-06-14,6159350.48,4887308.6,1272041.8800000008,0
2014-06-15,6251988.62,5001362.67,1250625.9500000002,0
2014-06-16,7506669.47,5993922.63,1512746.8399999999,0
2014-06-17,7985873.38,6364228.97,1621644.4100000001,0
2014-06-18,6928139.58,5573372.83,1354766.75,0
2014-06-19,5160401.64,4101123.87,1059277.7699999996,0
2014-06-20,5726955.46,4649863.18,1077092.2800000003,0
2014-06-21,5534870.9,4397465.45,1137405.4500000002,0
2014-06-22,6871043.81,5449439.25,1421604.5599999996,0
2014-06-23,7520898.79,6115811.37,1405087.42,0
2014-06-24,8318751.36,7165579.48,1153171.88,0
2014-06-25,7464560.81,6650267.82,814292.9899999993,0
2014-06-26,5465498.81,5160550.9,304947.9099999992,0
2014-06-27,6215342.27,5942103.5,273238.76999999955,0
2014-06-28,6715989.51,6489880.35,226109.16000000015,0
2014-06-29,10967240.25,10676762.03,290478.22000000067,0
2014-06-30,8960784.4,8779889.34,180895.06000000052,0
2014-07-01,9836345.7,9652958.13,183387.56999999844,0
2014-07-02,8037264.4,7829854.35,207410.05000000075,0
2014-07-03,6599126.14,6280312.35,318813.79000000004,0
2014-07-04,1539342.27,1546984.48,-7642.209999999963,1
2014-07-05,2247607.0,2088267.2,159339.80000000005,0
2014-07-06,2992177.47,2950653.66,41523.810000000056,0
2014-07-07,3321041.63,3237780.91,83260.71999999974,0
2014-07-08,4389991.98,4344681.53,45310.450000000186,0
2014-07-09,5089459.45,5002533.36,86926.08999999985,0
2014-07-10,5277348.24,5193788.09,83560.15000000037,0
2014-07-11,3680744.54,3649066.92,31677.62000000011,0
2014-07-12,3635150.5,3488161.59,146988.91000000015,0
2014-07-13,4538183.38,4461396.49,76786.88999999966,0
2014-07-14,4180514.48,4093927.18,86587.29999999981,0
2014-07-15,4729914.86,4685468.3,44446.56000000052,0
2014-07-16,5725200.44,5688906.29,36294.15000000037,0
2014-07-17,5475110.93,5378778.65,96332.27999999933,0
2014-07-18,4518235.32,4447047.74,71187.58000000007,0
2014-07-19,4203668.56,3770693.84,432974.71999999974,0
2014-07-20,4322625.55,3600969.69,721655.8599999999,0
2014-07-21,4796649.21,3768111.9,1028537.31,0
2014-07-22,6208113.76,5011530.91,1196582.8499999996,0
2014-07-23,7566031.17,5950276.5,1615754.67,0
2014-07-24,5905615.09,4674430.56,1231184.5300000003,0
2014-07-25,4437108.92,3571085.86,866023.06,0
2014-07-26,4875867.56,3838617.04,1037250.5199999996,0
2014-07-27,4695097.96,3728682.43,966415.5299999998,0
2014-07-28,5659848.32,4577648.87,1082199.4500000002,0
2014-07-29,8325936.32,6673852.31,1652084.0100000007,0
2014-07-30,9849002.97,7950504.57,1898498.4000000004,0
2014-07-31,12499623.55,10113088.37,2386535.1800000016,0
2014-08-01,10268362.3,8266400.63,2001961.6700000009,0
2014-08-02,9437585.35,7486465.1,1951120.25,0
2014-08-03,8311634.97,6613684.99,1697949.9799999995,0
2014-08-04,7920532.02,6253439.86,1667092.1599999992,0
2014-08-05,4783590.74,3865614.98,917975.7600000002,0
2014-08-06,5768372.14,4433911.0,1334461.1399999997,0
2014-08-07,4368310.48,3451434.03,916876.4500000007,0
2014-08-08,2772020.29,2220747.24,551273.0499999998,0
2014-08-09,3001539.63,2354553.12,646986.5099999998,0
2014-08-10,3823485.27,3003127.77,820357.5,0
2014-08-11,4332284.65,3523421.42,808863.2300000004,0
2014-08-12,4968367.41,3950793.43,1017573.98,0
2014-08-13,5893608.69,4708354.21,1185254.4800000004,0
2014-08-14,5049141.59,3986642.15,1062499.44,0
2014-08-15,4964547.64,3886890.99,1077656.6499999994,0
2014-08-16,4183136.08,3312917.75,870218.3300000001,0
2014-08-17,4553293.21,3569236.73,984056.48,0
2014-08-18,3852897.93,3032853.62,820044.31,0
2014-08-19,5491853.95,4329773.16,1162080.79,0
2014-08-20,6252896.94,5003338.92,1249558.0200000005,0
2014-08-21,5420386.94,4272987.79,1147399.1500000004,0
2014-08-22,3980335.94,3221586.25,758749.69,0
2014-08-23,3604919.44,2824202.4,780717.04,0
2014-08-24,3975022.95,3208598.81,766424.1400000001,0
2014-08-25,4982068.72,3931111.8,1050956.92,0
2014-08-26,5315751.01,4151656.84,1164094.17,0
2014-08-27,7880420.55,6267001.76,1613418.79,0
2014-08-28,13900846.53,11188888.43,2711958.0999999996,0
2014-08-29,12683009.27,10136587.4,2546421.869999999,0
2014-08-30,11574198.37,9088009.4,2486188.969999999,0
2014-08-31,11951398.65,9415326.58,2536072.0700000003,0
2014-09-01,10306541.25,8432677.93,1873863.3200000003,0
2014-09-02,1980913.22,1699049.31,281863.9099999999,0
2014-09-03,2013419.84,1783705.47,229714.3700000001,0
2014-09-04,2079554.62,1858190.69,221363.93000000017,0
2014-09-05,3009749.32,2650108.54,359640.7799999998,0
2014-09-06,2651615.67,2379303.77,272311.8999999999,0
2014-09-07,3257294.39,2733813.81,523480.5800000001,0
2014-09-08,3789247.34,3234658.91,554588.4299999997,0
2014-09-09,3050893.58,2636295.62,414597.95999999996,0
2014-09-10,2734213.18,2344334.17,389879.01000000024,0
2014-09-11,3603376.76,3063452.95,539923.8099999996,0
2014-09-12,3387921.49,2941397.85,446523.64000000013,0
2014-09-13,4488375.88,3882301.0,606074.8799999999,0
2014-09-14,4664595.04,4241668.09,422926.9500000002,0
2014-09-15,3434401.74,2989155.15,445246.5900000003,0
2014-09-16,3499018.93,3094674.95,404343.98,0
2014-09-17,2159581.94,1891350.86,268231.07999999984,0
2014-09-18,3245614.46,2827312.43,418302.0299999998,0
2014-09-19,3152106.06,2800614.8,351491.26000000024,0
2014-09-20,3934660.56,3508771.25,425889.31000000006,0
2014-09-21,4973677.98,4472971.42,500706.5600000005,0
2014-09-22,4691002.44,4096769.99,594232.4500000002,0
2014-09-23,3267077.04,2950868.62,316208.4199999999,0
2014-09-24,3651189.03,3193891.83,457297.1999999997,0
2014-09-25,3991936.34,3513164.66,478771.6799999997,0
2014-09-26,4802241.84,4364819.46,437422.3799999999,0
2014-09-27,5922266.1,5104748.73,817517.3699999992,0
2014-09-28,6894981.49,6104020.61,790960.8799999999,0
2014-09-29,6358369.55,5385912.36,972457.1899999995,0
2014-09-30,5625701.93,4992117.65,633584.2799999993,0
2014-10-01,4131059.59,3367707.8,763351.79,0
2014-10-02,2166020.29,1638411.83,527608.46,0
2014-10-03,2713373.58,2209685.83,503687.75,0
2014-10-04,3061013.56,2383424.37,677589.19,0
2014-10-05,3514973.01,2703049.67,811923.3399999999,0
2014-10-06,4584954.57,3714150.0,870804.5700000003,0
2014-10-07,3826571.36,3029706.85,796864.5099999998,0
2014-10-08,3298742.48,2595357.42,703385.06,0
2014-10-09,2480246.09,1949299.28,530946.8099999998,0
2014-10-10,3324677.65,2616526.38,708151.27,0
2014-10-11,3249272.4,2455378.82,793893.5800000001,0
2014-10-12,3964814.61,3263898.52,700916.0899999999,0
2014-10-13,5257692.13,4155288.51,1102403.62,0
2014-10-14,5353820.23,4242284.88,1111535.3500000006,0
2014-10-15,3174858.73,2517101.9,657756.8300000001,0
2014-10-16,3035433.21,2343522.12,691911.0899999999,0
2014-10-17,3041887.24,2405340.07,636547.1700000004,0
2014-10-18,3295901.64,2641429.14,654472.5,0
2014-10-19,3906454.96,3097527.04,808927.9199999999,0
2014-10-20,4406719.83,3563304.85,843414.98,0
2014-10-21,4158469.93,3334418.16,824051.77,0
2014-10-22,3185076.38,2622321.88,562754.5,0
2014-10-23,3397945.31,2701811.9,696133.4100000001,0
2014-10-24,2910624.78,2393219.16,517405.61999999965,0
2014-10-25,3710088.5,3052761.25,657327.25,0
2014-10-26,3332635.64,2620840.72,711794.9199999999,0
2014-10-27,5247620.14,4151809.58,1095810.5599999996,0
2014-10-28,6122484.1,4933576.08,1188908.0199999996,0
2014-10-29,6191276.35,4949513.22,1241763.13,0
2014-10-30,6250389.79,4894988.48,1355401.3099999996,0
2014-10-31,4687679.79,3734196.88,953482.9100000001,0
2014-11-01,4474322.51,3463929.06,1010393.4499999997,0
2014-11-02,3503909.61,2759213.27,744696.3399999999,0
2014-11-03,2511155.37,1925980.79,585174.5800000001,0
2014-11-04,1758772.81,1413005.18,345767.6300000001,0
2014-11-05,2080412.08,1649512.63,430899.4500000002,0
2014-11-06,2338580.92,1815525.82,523055.09999999986,0
2014-11-07,2391118.65,1914802.56,476316.08999999985,0
2014-11-08,2603594.99,2058134.47,545460.5200000003,0
2014-11-09,3896973.5,2948324.76,948648.7400000002,0
2014-11-10,3578790.21,2955883.0,622907.21,0
2014-11-11,3265211.84,2544268.23,720943.6099999999,0
2014-11-12,2687977.35,2131053.41,556923.94,0
2014-11-13,3661668.42,2973473.14,688195.2799999998,0
2014-11-14,4104922.66,3206387.48,898535.1800000002,0
2014-11-15,3332537.35,2666922.09,665615.2600000002,0
2014-11-16,3926705.12,3165100.53,761604.5900000003,0
2014-11-17,3901928.25,3135379.39,766548.8599999999,0
2014-11-18,2299920.21,1777742.22,522177.99,0
2014-11-19,2365334.24,2037392.28,327941.9600000002,0
